artist,avg_popularity
Tulus,77.8251851851852
vtze archive,77.824427480916015
Mc Ster,77.824427480916015
Imagine Dragons,77.819277108433738
Last Child,77.811068702290072
Asees Kaur,77.809859154929569
Shubh,77.802316602316623
Ferrugem,77.801801801801815
Sorriso Maroto,77.801801801801815
Hurts,77.788888888888891
Bryartz,77.78165938864629
Lil Uzi Vert,77.78125
Shilpa Rao,77.779482262703738
Ryu,77.779411764705884
BINI,77.775925925925932
Cean Jr.,77.740740740740733
Pretenders,77.73684210526315
Bunbury,77.727272727272734
Bernadya,77.71532846715327
Pablo Alborán,77.714285714285708
GloRilla,77.676767676767668
Element,77.672566371681427
Peipper,77.667472793228541
Migrantes,77.658914728682177
Los Enanitos Verdes,77.657142857142858
Juan Caoile,77.645390070922
Kyleswish,77.645390070922
Jawz,77.645390070922
Raghav Chaitanya,77.635838150289018
JISOO,77.621621621621628
badchieff,77.595061728395066
Hernan y La Champion's Liga,77.581280788177338
Romy,77.578947368421055
Budi Doremi,77.571428571428569
Kibariye,77.565217391304358
ZECCA,77.563451776649742
Mc IG,77.553817847286112
Arcángel,77.547127718906879
Maury,77.546875000000014
Dj GM,77.539325842696641
Beéle,77.5391304347826
Blacknife,77.538461538461533
Daya,77.531249999999986
Audy,77.529239766081886
DJ Tao,77.508379888268166
Mud,77.4782608695652
Dionela,77.476047904191617
Buray,77.475
Calein,77.4702380952381
Luca-Dante Spadafora,77.467567567567556
Tiara Andini,77.462750716332366
Alişan,77.461538461538467
Gloria Groove,77.445454545454538
Juanes,77.421686746987959
YSY A,77.420697412823387
DJ TOPO,77.4153354632588
Hev Abi,77.414753297508554
Clovis Reyes,77.411764705882348
DEMI,77.407008086253384
TEN,77.405940594059388
Loco,77.404692082111438
rhodessa,77.403225806451616
Pedro Calderon,77.385869565217391
Katy Perry,77.372413793103448
Yo Yo Honey Singh,77.365853658536579
The Pogues,77.347417840375584
DJ WN,77.3429158110883
Callejero Fino,77.335000000000008
Mc Piedro,77.334928229665081
MC Hariel,77.320512820512818
Dj Hm Oliveira,77.3
Zé Vaqueiro,77.3
Ghea Indrawari,77.299376299376291
Ikky,77.298791018998259
El Malilla,77.275510204081641
Reik,77.266666666666666
Sosa La M,77.250000000000014
DJ Jorgin,77.249999999999986
Campbell,77.236842105263165
Alcemist,77.236842105263165
Clementine Douglas,77.224489795918373
Kristina Dawn,77.21632653061225
Andy Williams,77.215873015873015
Ogryzek,77.2
Sin Bandera,77.2
Dynamicduo,77.2
Fivio Foreign,77.1917808219178
JC Reyes,77.190984578884937
Offset,77.1904761904762
Cosculluela,77.19047619047619
Raim Laode,77.164705882352933
Inderpal Moga,77.16
Matheus & Kauan,77.128971962616816
Ben&Ben,77.125786163522008
Adrian Khalif,77.11764705882355
Yahritza Y Su Esencia,77.112903225806448
Ulises Bueno,77.110743801652887
Rony Parulian,77.108333333333334
Andi Rianto,77.108333333333334
Super Subu,77.098039215686271
Lauty Gram,77.087323943661985
Gonzy,77.063613231552168
PEDRO SAMPAIO,77.063018242122709
Parmish Verma,77.042553191489361
Tanishk Bagchi,77.037542662116053
ECLIPSE,77.013605442176882
Akon,77
ChiChi Peralta,77
Jandy Feliz,77
B.o.B,77
Europe,77
Timbaland,77
Sting,77
T.I.,77
Jeezy,77
$OHO BANI,76.985386221294362
Javed-Mohsin,76.98387096774195
Locura Mix,76.978571428571428
Emrah Karaduman,76.954545454545467
Merve Özbey,76.954545454545467
Teys,76.954545454545453
SwKeith,76.954545454545453
Jthekidd,76.954545454545453
YP,76.954545454545453
Céline Dion,76.94736842105263
Selena Gomez,76.931129476584019
XG,76.927083333333343
Ericson,76.91975308641976
Rochak Kohli,76.917647058823533
Henrique Casttro,76.9090909090909
Prakriti Kakar,76.875621890547265
Prashant Ingole,76.866666666666674
Veigh,76.857142857142875
A.M. Turaz,76.84615384615384
Thullio Milionário,76.84615384615384
Ray Parker Jr.,76.84615384615384
Caio Luccas,76.82
Dallass,76.818181818181813
Rocco,76.818181818181813
IIVEN,76.812500000000014
NESS,76.812500000000014
SIRA,76.809836065573776
Marama,76.806506849315085
Kany García,76.802985074626861
MC Cabelinho,76.80064308681672
NIKI,76.798295454545453
Guilherme & Benuto,76.777096114519424
Arsy Widianto,76.769679300291557
BLACKPINK,76.766990291262147
Andres Castillo,76.764705882352942
La Dinastia,76.764705882352942
Riky Produce,76.764705882352942
Apache 207,76.761219305673151
Anirudh Ravichander,76.759141494435625
Luis Miguel,76.752941176470614
Mañas Ru-Fino,76.733812949640281
DELLAFUENTE,76.692493946731233
BSS,76.69047619047619
El negro tecla,76.6774774774775
Shirin David,76.649446494464954
Borqy,76.646153846153851
Simone Mendes,76.636448598130841
Cup of Joe,76.634693877551015
Ñengo Flow,76.630036630036628
Zeynep Bastık,76.626168224299064
Joost,76.625415834996673
Mawell,76.620689655172413
Iguinho e Lulinha,76.6
Avvy Sra,76.586380832282472
Cheema Y,76.583333333333343
Gur Sidhu,76.583333333333343
Ana Castela,76.583198707592885
Denise Julia,76.581818181818178
P-Lo,76.581818181818178
LUDMILLA,76.564912280701762
Henrique & Juliano,76.557909604519779
Ryokuoushoku Shakai,76.5464480874317
Herbert Grönemeyer,76.5250501002004
Jaani,76.512315270935972
Gazo,76.512096774193523
Marcos & Belutti,76.475
Nadson O Ferinha,76.475
Kelvin e Gustavo,76.454545454545453
Ella Langley,76.454545454545439
Riley Green,76.454545454545439
Los Palmeras,76.4313725490196
Toledo,76.419117647058826
Valentino Merlo,76.4148244473342
Aditya Gadhvi,76.399999999999991
Achint,76.399999999999991
Jason Dhakal,76.396226415094347
El BAI,76.3495145631068
The Marías,76.347826086956516
Priscila Senna,76.333333333333329
Halodayı,76.312056737588648
El Chapo De Sinaloa,76.2962962962963
Andrew Gold,76.285714285714292
KeBlack,76.274824473420281
Arthur Nery,76.260336906584982
Ana Mena,76.2557251908397
Chani Nattan,76.25165562913908
FOURTY,76.2455621301775
Gajendra Verma,76.214285714285722
AgroPlay,76.20866141732283
Michel Teló,76.2
Thiaguinho,76.2
Los mismos De La M,76.2
Zeeba,76.199999999999989
Filipe Ret,76.1951219512195
Vicente Fernández,76.192307692307679
Mxrci,76.184491978609614
Tems,76.18012422360249
Defkhan,76.1779661016949
NELLIE,76.1779661016949
Beyoncé,76.1686149486362
Indraneel,76.16
Murilo Huff,76.147169811320765
La Factoria,76.142857142857153
Eddy Lover,76.142857142857153
AR Paisley,76.1404958677686
Badshah,76.132096069869
Omoinotake,76.111111111111114
Yung Yury,76.101449275362327
Damn Yury,76.101449275362327
La Quinta Estacion,76.0909090909091
Nik Makino,76.073684210526324
Sukha,76.071428571428584
Prodgk,76.071428571428584
Gurlez Akhtar,76.071428571428584
Diegote,76.061728395061735
Putri Ariani,76.054054054054049
Peder Elias,76.054054054054049
RONNY J,76.032967032967036
Yovie Widianto,76.031746031746039
Kunaal Vermaa,76.020942408376968
Darshan Raval,76.018375241779509
KHEA,76.002190580503836
DJ RENAN DA BL,76
Dj Jl Do Tp,76
Wall Hein,76
Hadise,76
Yasser Desai,76
Rana Sotal,76
Jona Lewie,76
Trap Capos,76
Juhn,76
Cardenales De Nuevo León,76
Billy Joel,76
Charan,76
Jeet Gannguli,76
Don McLean,76
One-T,75.978260869565219
Leo Santana,75.977653631284909
LA SAD,75.957446808510639
Illest Morena,75.954887218045116
TINI,75.927152317880783
Sugarcane,75.925925925925924
Justin Timberlake,75.920000000000016
Diljit Dosanjh,75.919655015887429
Danny,75.906336088154291
Fafá de Belém,75.90625
Stormzy,75.893442622950829
DJ DUARTE,75.888888888888886
MC Lipivox,75.888888888888886
DJ Kayo Original,75.888888888888886
MC Rondom,75.888888888888886
Prime Funk,75.888888888888886
Merk & Kremont,75.88
Lossa,75.859178541492028
Selin,75.857142857142861
Juss,75.849420849420852
MixSingh,75.849420849420852
For Revenge,75.8427299703264
Tatsuya Kitani,75.825545171339556
Manoj Muntashir,75.812709030100336
SAIKO,75.810810810810793
KayBlack,75.808743169398909
Roze Oficial,75.803943044906887
Pressure 9X19,75.799086757990878
Crush,75.7897196261682
Dj Luan MPC,75.78947368421052
DJ PEPI,75.78947368421052
OMWAWES,75.777777777777771
Guyon Waton,75.777777777777771
IVE,75.775388291517316
EL MURCIELAGO,75.771428571428572
Marília Mendonça,75.765625000000014
ITZY,75.75
(G)I-DLE,75.746505125815474
Alejo Isakk,75.7331081081081
Ramajogayya Sastry,75.732142857142861
Nateman,75.727598566308231
Shinda Kahlon,75.705263157894748
Luísa Sonza,75.7037037037037
Asil Gök,75.689285714285717
DJ Jeeh FDC,75.666666666666671
Rels B,75.660130718954235
Derya Uluğ,75.65306122448979
AUR,75.64652014652016
AMUSIK,75.642857142857139
Eros Tongco,75.639999999999986
Reynmen,75.631736526946113
SANTA,75.630350194552534
Jhay P,75.628571428571419
Wizkid,75.6102189781022
Dewa 19,75.6081081081081
Amy Macdonald,75.607692307692318
Sagar,75.600461893764432
Sefo,75.593220338983059
Franglish,75.578414839797631
Dj Victor,75.575757575757578
音田 雅則,75.564516129032256
D.O.D,75.56
Kurtuluş Kuş,75.547368421052624
Plan B,75.5446523657386
Morat,75.542288557213922
Danny Ocean,75.5262636273538
Jere Klein,75.5155342258146
GReeeN,75.503759398496243
DJ MAXZZ,75.5
DJ JL3 DA ZN,75.5
DJ CD 011,75.5
Nasa Histoires,75.5
Kenny Chesney,75.5
YOASOBI,75.488644688644683
Mithoon,75.48026315789474
Masdddho,75.459459459459453
Flow G,75.440729483282681
Orange & Lemons,75.419270833333343
Kenia OS,75.417989417989432
Marracash,75.403985507246389
Fredo,75.380165289256183
Muti,75.374285714285733
Delilah Montagu,75.36666666666666
Çağan Şengül,75.36363636363636
Bb trickz,75.36363636363636
Hal,75.359788359788354
Akashdeep Sengupta,75.3529411764706
Laqshay Kapoor,75.3529411764706
Suvarna Tiwari,75.3529411764706
Arijit Singh,75.349750623441381
Luiz Lins,75.345454545454558
Azzy,75.345454545454558
JayA Luuck,75.345454545454558
Slipmami,75.345454545454558
AP Dhillon,75.341920374707257
Eric Land,75.333333333333329
Dimension Latina,75.331325301204814
Rob Deniel,75.3302752293578
Rvfv,75.322480620155034
Yarah,75.32
Canbay & Wolker,75.314516129032256
Yesan 雪山,75.3108108108108
No Limit,75.304347826086953
Karan Aujla,75.282873376623371
Mohit Chauhan,75.2760736196319
Madhur Sharma,75.27027027027026
Swapnil Tare,75.27027027027026
Bryan Martínez,75.25
Desi Crew,75.25
PARDHAAN,75.237500000000011
NDX A.K.A.,75.235294117647058
Gigi D'Agostino,75.226415094339629
Fabio Asher,75.226256983240219
El Bobe,75.209944751381215
Mavzer Tabancas,75.2090909090909
Dean Lewis,75.203124999999986
Tarcísio do Acordeon,75.199999999999989
ヨルシカ,75.195476575121148
Black Eyed Peas,75.190476190476176
Unotheone,75.174496644295289
LK,75.174496644295289
AKMU,75.173913043478265
Los Temerarios,75.168087697929352
INJI,75.15384615384616
TWENTY SIX,75.13120567375887
Tayson Kryss,75.13120567375887
The Blessed Madonna,75.130081300813018
Payal Dev,75.108108108108112
Diel Paris,75.10659898477158
Ivy Queen,75.098360655737707
Eliza Maturan,75.0919540229885
Sampagne,75.084033613445371
CRO,75.084033613445371
GEMN,75.083333333333329
中島健人,75.083333333333329
MC Jvila,75.083333333333329
Dj Yuri Pedrada,75.083333333333329
Burcu Güneş,75.078125
Nickoog Clk,75.0701754385965
NOBITA,75.064220183486242
Juicy Luicy,75.063985374771462
Boladin 211,75.0609756097561
Fadhilah Intan,75.056074766355138
BE:FIRST,75.021505376344066
tuki.,75.018672199170112
Da-iCE,75.0068493150685
Up Dharma Down,75.004694835680752
Adolescent's Orquesta,75.000000000000014
JEON SOMI,75
Manuel Medrano,75
Chuyin,75
Bruno Cesar e Rodrigo,75
Shashaa Tirupati,75
Rammstein,75
Francesco Yates,75
Joji,75
Shekhar Ravjiani,75
RD12,75
Alejandro Fernández,75
Thin Lizzy,75
Fernando & Sorocaba,75
John Ryan,75
Jason Derulo,75
Purple Disco Machine,74.980295566502463
Dj Luan Gomes,74.974522292993626
Lola Indigo,74.9625806451613
DJ Snake,74.961538461538467
TWS,74.950495049504951
Nile Rodgers,74.947999999999979
Mina,74.944444444444443
SPYAIR,74.925714285714278
Nicki Minaj,74.911042944785265
YAKARY,74.895953757225428
Lenny Tavárez,74.887125220458543
W Sound,74.876190476190473
Derya Bedavacı,74.871794871794876
Ella Henderson,74.868932038834956
The La Planta,74.854758961681085
CDobleta,74.853741496598644
Jubin Nautiyal,74.844155844155836
Burak Bulut,74.840963855421677
MC Vine7,74.84
Maiara & Maraisa,74.839024390243921
BRGR,74.835205992509358
Cleffy,74.828571428571422
Pirlo,74.8228346456693
Boro,74.817391304347822
Zé Felipe,74.8103448275862
Zé Henrique & Gabriel,74.8
Fer Vazquez,74.799457994579939
Melis Kar,74.790035587188612
Amo988,74.777227722772281
soffie,74.770700636942678
Ace of Base,74.77027027027026
Intense,74.748653500897674
Junior K,74.743999999999986
Mawar de Jongh,74.727272727272734
ONIRIA,74.710982658959551
thiarajxtt,74.7106325706595
10CM,74.706896551724142
O SIDE MAFIA,74.706521739130437
DJ Oreia,74.70512820512819
E.J,74.702702702702709
IU,74.691428571428574
Camilo,74.643847487001736
R Jota,74.615384615384627
L-Gante,74.615384615384627
AYLIVA,74.611796982167363
Pineapple StormTv,74.607142857142861
Salve Malak,74.607142857142861
Rony Ajnali,74.588235294117652
Juan Luis Guerra 4.40,74.588235294117652
Salastkbron,74.588028169014081
Oruam,74.583720930232559
VIVIZ,74.5625
ORO600,74.555555555555557
0-600,74.555555555555557
Orodembow,74.555555555555557
Lolo OG,74.535031847133766
MALIQ & D'Essentials,74.527777777777786
Kabin Crew,74.523809523809533
Lisdoonvarna Crew,74.523809523809533
Fernando Moreno,74.521367521367523
Simge,74.520084566596211
Guelo Star,74.517647058823528
Flor Alvarez,74.517333333333312
Igow,74.5
Alanzim Coreano,74.5
Nes,74.491803278688522
Nfasis,74.484848484848484
Mc Kako,74.476190476190467
Nidji,74.47486033519553
Sherine,74.461538461538453
O REI DA BATIDINHA,74.458333333333329
La K'onga,74.451859956236319
MC LUUKY,74.4423076923077
J.Tajor,74.423076923076934
Sidhu Moose Wala,74.410468319559229
Beny Jr,74.408071748878939
Nadin Amizah,74.4027538726334
Doğu Swag,74.4014423076923
BM,74.392790086368734
Mc J Mito,74.384615384615387
Kaio Viana,74.384615384615387
DJ Borest,74.384615384615387
Hugo & Guilherme,74.384169884169893
Rajat Nagpal,74.3840579710145
Katteyes,74.375478927203062
Lvbel C5,74.374184191443064
Vulgo FK,74.372492836676216
MC Rhamon,74.361702127659569
Mc Dena,74.361702127659569
Over October,74.35
Anıl Emre Daldal,74.338582677165348
Twenty One Pilots,74.333333333333343
DJ Cash,74.333333333333329
Mc Mika,74.320754716981128
Mari Fernandez,74.306772908366511
Karina,74.303571428571431
j mena,74.303571428571431
Angela Torres,74.303571428571431
Sultaan,74.237974683544309
SHUNE,74.230769230769241
Chris Stapleton,74.2077922077922
Solange Almeida,74.2
DJ Glenner,74.185185185185176
TAEYEON,74.182879377431917
The Academy: Segunda Misión,74.168178646196765
Dímelo Flow,74.168178646196765
Mc Pelourinho,74.166666666666671
DJ Kennedy OBraboo,74.166666666666671
Vierra,74.16
Emanero,74.150252525252526
Alessandra Amoroso,74.120370370370381
céro,74.117647058823536
Dalex,74.116457461645723
Jaques Raupé,74.112903225806463
Felix Harrer,74.112903225806463
The Puppini Sisters,74.111111111111114
Mc Pogba,74.104347826086979
DJ Guih Da ZO,74.104347826086979
Elodie,74.077160493827165
4batz,74.072916666666671
Justin Quiles,74.059846903270682
Chayanne,74.05113636363636
MC Bruno MS,74.050000000000011
De La Ghetto,74.043596730245227
Maria Becerra,74.036333147009515
Gazzelle,74.033613445378151
Heijan,74.030821917808225
Drumla,74.030303030303045
Skusta Clee,74.026666666666671
Jeck,74.024390243902431
Bakar,74.0204081632653
Hunny,74.01428571428572
Chris Jedi,74.010152284263953
Rast,74.003048780487816
NAZAKEBLACK,74
Arash Buana,74
SANTI FRANCESI,74
Mentissa,74
Adamlar,74
Alessandra,74
Donny Hathaway,74
Hits Forró,74
HA SUNG WOON,74
Daun Jatuh,74
Rafa & Lorenzo,74
Kylie Minogue,74
La Contra,74
Gaurav Chatterji,74
Aasa Singh,74
Hansika Pareek,74
Hrishi Giridhar,74
Pratik Gangavane,74
фрози,74
Azer Bülbül,73.999999999999972
Semicenk,73.975789473684216
Ebru Yaşar,73.9689578713969
Angelina Mango,73.964566929133866
Aashir Wajahat,73.9618320610687
NAYEL,73.9618320610687
Il Volo,73.956521739130437
Best,73.9515570934256
Yorssy,73.951219512195109
ALIZADE,73.928571428571431
Gusttavo Lima,73.925806451612885
Murillo e LT no Beat,73.915367483296208
Chiko Alfa,73.890109890109912
Malito Malozo,73.890109890109912
Paolo Pimp,73.890109890109912
Dj VN Maestro,73.8875
MC G DS,73.8875
Mert Demir,73.874213836477992
Aimee Carty,73.857142857142847
Guè,73.851851851851848
Gill Machhrai,73.850000000000009
mgk,73.846153846153854
Bresh,73.845381526104418
Delaossa,73.817567567567579
KIDDO,73.817567567567579
Favé,73.8060522696011
René Miller,73.805555555555543
Ruso Beats,73.8
MEDUZA,73.8
Sech,73.790759075907587
Nehaal Naseem,73.787072243346
JHAYCO,73.778089887640448
Bambie Thug,73.768518518518519
HELLMERRY,73.757352941176478
Sfera Ebbasta,73.757314974182449
Chet Singh,73.743119266055047
CK YG,73.736526946107787
Aleyna Tilki,73.72248803827749
Young Stunners,73.7
Bastille,73.69736842105263
Aventura,73.692551505546746
Mida,73.680751173708927
Chanel,73.666666666666671
Yüzyüzeyken Konuşuruz,73.666666666666671
Vicco,73.666666666666657
Parangolé,73.661971830985934
HBz,73.648148148148138
2 Engel & Charlie,73.648148148148138
Jairo Vera,73.644204851752008
natori,73.643274853801188
Aparshakti Khurana,73.638888888888886
Dedublüman,73.631578947368411
Akhil,73.631578947368411
Dhvani Bhanushali,73.631578947368411
Abhijit Vaghani,73.631578947368411
Lucky Brown,73.624923640806358
BLOK3,73.619565217391283
Gurnazar,73.609090909090909
Ghali,73.608815426997253
Trinix,73.595652173913038
Real Boss,73.59375
BIG KAY SMG,73.59375
Maldy,73.583333333333329
Bump J,73.578947368421055
Hiten,73.563380281690144
Blakbone,73.555555555555557
Beats by Luca,73.555555555555543
Pepe y Vizio,73.53691275167786
Gusty dj,73.528806584362158
6PM RECORDS,73.528571428571425
Teto,73.5268456375839
Tam Sir,73.520833333333329
Team Paiya,73.520833333333329
Ste Milano,73.520833333333329
Renard Barakissa,73.520833333333329
Tazeboy,73.520833333333329
PSK,73.520833333333329
Fedez,73.517730496453908
DYSTINCT,73.505509641873275
The Lantis,73.5
Diodato,73.5
overrated,73.5
Akucum,73.5
Lee Young Ji,73.4938775510204
Tuğçe Kandemir,73.4864864864865
Omar Varela,73.481534090909108
Damso,73.4775641025641
Humbe,73.446153846153848
BigMama,73.432692307692292
Amaal Mallik,73.428571428571431
The Local Train,73.421052631578945
AVA,73.411214953271042
Divya Kumar,73.410526315789483
G-SPXRK,73.4090909090909
Tedua,73.406874500399667
Shenseea,73.404494382022477
友成空,73.403669724770651
Emis Killa,73.392617449664414
Pierre Garnier,73.392265193370179
Alisson Shore,73.390243902439025
Hariharan,73.380281690140848
Estopa,73.342857142857142
Luck Ra,73.31841216216219
D.O.,73.312757201646079
Akshath,73.31
BIBI,73.306666666666672
Michael Jackson,73.3
Berq,73.2962962962963
Gurinder Gill,73.295833333333334
Alan Gomez,73.285198555956683
Aden Foyer,73.27272727272728
Kodak Black,73.270833333333329
Toby Keith,73.266666666666666
Lia Kali,73.252427184466029
Ari Lennox,73.250000000000014
Young Dro,73.250000000000014
Don Pero,73.234567901234556
Mela Bedel,73.232394366197184
Jonita Gandhi,73.23011363636364
G-Eazy,73.22388059701494
Madhubanti Bagchi,73.213414634146332
Tyrondee,73.196721311475414
TAEYONG,73.194331983805682
Abel Pintos,73.187096774193563
Doda,73.185430463576168
Filip Leon,73.185430463576168
Yuuri,73.182444061962144
Yung Snapp,73.16455696202533
Zaho de Sagazan,73.1470588235294
Camin,73.138888888888872
Moncho Chavea,73.138888888888872
Jthyago,73.138888888888872
Hades66,73.1010752688172
Merveille,73.09782608695653
Smolasty,73.078947368421055
NMIXX,73.06451612903227
Avenged Sevenfold,73.0625
Realest Cram,73.034351145038187
Bas,73.033333333333331
Alvaro Diaz,73.0254924681344
King Serenity,73
Locko,73
Sergio Alejandro,73
Fast & Furious: The Fast Saga,73
Thales Lessa,73
Songer,73
BL@CKBOX,73
Shimza,73
Fiorella,73
MC Rick,73
Deliverymusic,73
Dj L Martins,73
d.ear,73
Fresto Music,73
Dropkick Murphys,73
Los Tigres Del Norte,73
Banda MS de Sergio Lizárraga,73
Sreeram,73
ElMusto,72.945606694560666
Ryannah J,72.942857142857136
HYDE,72.941176470588246
Mc Tato,72.923076923076934
M Lisa,72.9192200557103
Misellia,72.9128205128205
Umay Shahab,72.901960784313729
Natania Karin,72.901960784313729
Luana,72.89641434262947
sangiovanni,72.89473684210526
Jessie Murph,72.893617021276583
Dilsinho,72.892857142857125
Meiska,72.86440677966101
Sarz,72.859813084112147
Macaroni Empitsu,72.8546511627907
Lotusx,72.830769230769235
Chinmayi,72.830508474576277
Rose Villain,72.8291746641075
Young Blood Neet,72.8098591549296
Bugoy Na Koykoy,72.8098591549296
George Henrique & Rodrigo,72.808510638297875
Ellice,72.805970149253724
Liaze,72.800000000000011
equal,72.800000000000011
Fiorella Mannoia,72.8
Lucassi,72.7872340425532
Leony,72.785714285714292
Eladio Carrion,72.77388672719411
Andry The Hitmaker,72.76543209876543
Jacqueline Fernandez,72.764044943820224
Tony Effe,72.752786220871343
juan karlos,72.742574257425744
Pinguini Tattici Nucleari,72.741935483870975
Alka Yagnik,72.729729729729726
Two Door Cinema Club,72.727272727272734
Coma_Cose,72.720930232558132
Fran C,72.69072164948453
Gaeko,72.688679245283012
YOON MIRAE,72.688679245283012
VEN1,72.687732342007436
Zeppy Zep,72.6875
bnkr44,72.680232558139537
WIKTOR,72.675324675324688
Nebulossa,72.675
Rio Clappy,72.661764705882348
Geolier,72.660697887970628
Irshad Kamil,72.639928698752215
Aditya Rikhari,72.632516703786166
Maxe,72.618644067796609
Crayon,72.612188365650965
Sohail Sen,72.6111111111111
DobleP,72.600536193029512
Charli XCX,72.6
ANNA,72.597230962869716
Gustavo Mioto,72.58040201005025
NDS,72.578947368421055
Nysix Music,72.577915376676955
TJ Monterde,72.565121412803521
Takagi & Ketra,72.553846153846152
schafter,72.53125
Olly,72.52542372881355
JVLI,72.52542372881355
Nusrat Fateh Ali Khan,72.525
mrld,72.522222222222226
FiNCH,72.520325203252042
Shiva,72.518867924528308
Emir Can İğrek,72.5
Dom Silver,72.499999999999986
Bruhh Sua Bonequinha,72.499999999999986
88rising,72.488372093023244
KATI K,72.4861111111111
Christoph Andersson,72.48387096774195
Kool Savas,72.473684210526315
Chris Rea,72.463137996219288
Sanju Rathod,72.459459459459453
CamiMusic,72.455516014234874
Patoranking,72.454545454545453
Tumelo_za,72.453125
Sikander Kahlon,72.448275862068968
Omar Montes,72.443396226415089
Endzone,72.428571428571431
Sayian Jimmy,72.415557830092126
El Gudi,72.401960784313729
Oviña,72.401960784313729
Alan Dazmel,72.401960784313729
Queen,72.401162790697683
Fantasia,72.399999999999991
Gino Mella,72.39579349904399
OBOY,72.3953488372093
Fred again..,72.390519187358919
Corneille,72.388157894736835
Decrat,72.388059701492537
KÖFN,72.378021978021977
Sunny Malton,72.37777777777778
Offgrid,72.37777777777778
Adie,72.360465116279073
Janine Berdin,72.360465116279073
Roxy Dekker,72.358208955223844
Siyam,72.351145038167928
DJ PIMI,72.333333333333343
Hitsujibungaku,72.322222222222237
Bunny,72.319018404907979
Koe Wetzel,72.312499999999986
MY FIRST STORY,72.310104529616723
Guy2Bezbar,72.305785123966928
Sarah Geronimo,72.300000000000011
MilleniumKid,72.28947368421052
Negramaro,72.285714285714278
Katya Lel,72.277777777777786
Monali Thakur,72.272727272727266
Oscar el Ruso,72.272727272727266
Samuel G,72.272727272727266
Rico Blanco,72.268656716417908
Tiakola,72.258268824771292
Dhee,72.25
Pablo Chill-E,72.240681576144837
Oldilla,72.235294117647058
BARÉ,72.235294117647058
Bayor,72.235294117647058
Kocchi no Kento,72.231707317073173
Kubilay Karça,72.222222222222229
VIZE,72.222222222222229
Mabel Matiz,72.212264150943412
Mc Danny,72.2
JRK 19,72.199999999999989
Brandão85,72.181818181818187
Hoshimachi Suisei,72.173333333333332
Cyril Kamer,72.169642857142861
Marcus & Martinus,72.164705882352948
M.H.R,72.157894736842124
JOKER390P,72.157894736842124
SA,72.157894736842124
AKDO,72.151304347826084
mor ve ötesi,72.14864864864866
Męskie Granie Orkiestra 2023,72.137931034482762
Motive,72.130030959752332
Chike,72.123966942148741
Fred De Palma,72.117647058823536
prodbyeros,72.0990099009901
Samueliyo Baby,72.0989010989011
Rasa,72.094594594594582
SPITZ,72.0919540229885
Fred & Fabrício,72.0909090909091
Shania Twain,72.090909090909079
Calcutta,72.065891472868216
Kaifi Khalil,72.063829787234056
Pashanim,72.061938958707358
bvdy47,72.041176470588226
Kausar Munir,72.04
Sacky,72.0344827586207
Preston Pablo,72.023529411764684
Los Turros,72.022727272727266
Cristian Di Marco,72.022727272727266
Mario,72.00454545454545
Marcos Baroni,72
Tuzão,72
Aydın Kurtoğlu,72
Kendji Girac,72
Cam'ron,72
Travie McCoy,72
Saweetie,72
NiiHWA,72
João Bosco & Vinicius,72
Tatiana,72
Arianna,72
Mijares,72
Daniela Romo,72
Hernaldo Zuniga,72
Oscar Athie,72
Paloma Mami,72
The Living Tombstone,72
Rod Stewart,72
Peakboy,72
Madrigal,71.988235294117658
Rizky Febian,71.984126984126974
ENZO MF,71.968421052631584
UZI,71.966867469879531
Varun Jain,71.960132890365443
Giveon,71.942857142857136
Luigui Bleand,71.941176470588232
Pino D'Angiò,71.919117647058812
EeQue,71.910569105691053
Las 2K,71.90625
Chardo Chardemio,71.90625
Melody Records International,71.90625
Q' Lokura,71.898263027295286
King Savagge,71.8495575221239
Mc Poze do Rodo,71.83
Baby Gang,71.812933025404149
Artie 5ive,71.808112324492981
Kaleb Di Masi,71.801652892561975
Taiko,71.791208791208788
Mateo on the Beatz,71.781902552204173
Tananai,71.777777777777757
Big Cvyu,71.75
Øneheart,71.7448275862069
SHABAB,71.725
Ati242,71.715025906735761
Sonu Nigam,71.705882352941188
Mannschaft,71.7012987012987
Bayriton,71.701030927835049
Jyotica Tangri,71.6938775510204
JADE,71.6896551724138
stickxr,71.689119170984469
SDM,71.662245800176848
Azu,71.64835164835165
Biggie68,71.64835164835165
Pritam,71.634373878722627
Abraham Mateo,71.629629629629633
Malaysia Vasudevan,71.625
Deepthi Suresh,71.625
Yugendran Vasudevan,71.625
Royel Otis,71.608695652173921
Rema,71.604923798358755
Sofia Carson,71.6
Lomiiel,71.598865478119961
Werenoi,71.547722342733209
Skandal,71.540229885057471
Bir,71.526501766784463
Dhanju,71.526501766784463
SEKAI NO OWARI,71.5167286245353
Bausa,71.514799154334042
Blacha 2115,71.502439024390242
Snow Strippers,71.5
Tulsi Kumar,71.5
La Joaqui,71.492173913043473
Isabel Aaiún,71.491124260355022
Key-Key,71.4847328244275
Fave,71.46875
İzel,71.4494382022472
10-FEET,71.4424778761062
TIM PLVNK,71.4375
Yıldız Tilbe,71.414634146341456
EXO,71.375
Gülden Karaböcek,71.367231638418076
The Rudeboyz,71.362903225806448
Kitchie Nadal,71.358974358974365
DIVINE,71.3529411764706
Finesse,71.34
Wegh,71.336538461538467
Ayushmann Khurrana,71.333333333333329
